,energy,Sb-271-281-291-301-s,Sb-271-281-291-301-p,Sb-271-281-291-301-d,Te-1:5-s,Te-1:5-p,Te-1:5-d
494,1.3574893699999988,0.15431,0.67527,0.056080000000000005,0.08836999999999999,0.91485,0.06440359999999999
495,1.3894893699999988,0.18766000000000002,0.71181,0.057478,0.09462000000000001,0.8922000000000001,0.07248009999999999
496,1.4214893699999989,0.19676000000000002,0.7024699999999999,0.05783100000000001,0.09825,0.8323800000000001,0.0756667
497,1.4524893699999994,0.18365000000000004,0.6971800000000001,0.0563762,0.09536,0.7976,0.0710467
498,1.4844893699999995,0.16808,0.73704,0.0549769,0.09209,0.8648899999999999,0.06590900000000001
499,1.51548937,0.15153,0.78846,0.0556074,0.09265999999999999,0.95967,0.064392
500,1.54748937,0.14245,0.8067799999999999,0.055592,0.08583999999999999,0.99321,0.061007
501,1.578489369999999,0.1497,0.8312899999999999,0.05619,0.07208999999999999,0.9940399999999999,0.0563685
502,1.610489369999999,0.15094,0.8897200000000001,0.06175299999999999,0.06784,0.9924,0.0564448
503,1.642489369999999,0.1303,0.8886799999999999,0.0664411,0.07956,0.9565999999999999,0.060013
504,1.6734893699999995,0.11122,0.8042800000000001,0.0643802,0.09465,0.9074300000000001,0.06267510000000001
505,1.7054893699999996,0.1202,0.7093,0.061756000000000005,0.09849,0.8727199999999999,0.062733
506,1.7364893700000001,0.14451,0.65276,0.059851,0.0851,0.81555,0.0612221
507,1.7684893700000002,0.16254,0.65554,0.056921,0.06634,0.76615,0.0601688
508,1.799489369999999,0.16071000000000002,0.6863600000000001,0.055454,0.057190000000000005,0.79261,0.0618503
509,1.831489369999999,0.14019,0.69951,0.0542841,0.06165,0.8880799999999999,0.0701602
510,1.863489369999999,0.12673,0.72223,0.0538314,0.07641999999999999,0.9921500000000001,0.0820325
511,1.8944893699999996,0.12930999999999998,0.76477,0.0548857,0.08972,1.04294,0.087174
512,1.9264893699999996,0.12534,0.8163199999999999,0.055068500000000006,0.09340999999999999,1.05067,0.083431
513,1.9574893700000002,0.10561,0.89594,0.054333,0.08736,1.0816500000000002,0.075934
514,1.9894893700000003,0.08952000000000002,0.9911099999999999,0.05525100000000001,0.07433,1.1166900000000002,0.071729
515,2.0214893700000003,0.09001,1.07698,0.058782999999999995,0.06486,1.10266,0.0764158
516,2.052489369999999,0.10361,1.1090499999999999,0.062459,0.0702,1.05736,0.08441
517,2.084489369999999,0.11434,1.07961,0.06331200000000001,0.08642,1.02992,0.088138
518,2.1154893699999997,0.11320999999999999,1.04917,0.063622,0.10238,1.06238,0.089308
519,2.1474893699999997,0.11180000000000001,1.04248,0.067249,0.11662,1.13826,0.09311000000000001
520,2.1784893700000003,0.11695,1.03479,0.072184,0.12859,1.17232,0.10288
521,2.2104893700000003,0.11903,0.99928,0.072883,0.1262,1.12169,0.113178
522,2.2424893700000004,0.11757000000000001,0.97099,0.073037,0.10522999999999999,1.05165,0.11450400000000001
523,2.273489369999999,0.12555,1.00654,0.078914,0.08822999999999999,1.0298399999999999,0.111808
524,2.305489369999999,0.13670000000000002,1.0451300000000001,0.08707000000000001,0.08896,1.05678,0.11485400000000001
525,2.33648937,0.13090000000000002,1.01959,0.09140599999999999,0.09271,1.07523,0.116871
526,2.36848937,0.11395,0.9763600000000001,0.092099,0.08761000000000001,1.03463,0.112921
527,2.40048937,0.10491,0.97806,0.092656,0.07743,0.97236,0.10942199999999999
528,2.4314893700000004,0.10574,1.00958,0.091338,0.06877,0.97285,0.10779300000000001
529,2.4634893700000005,0.10891,1.05762,0.087545,0.061610000000000005,1.01647,0.107575
530,2.4944893699999993,0.10827,1.1347800000000001,0.087866,0.05706000000000001,1.03676,0.11334899999999998
531,2.5264893699999993,0.10339000000000001,1.17374,0.094104,0.05794,1.02265,0.122681
532,2.55748937,0.09532999999999998,1.14954,0.09880799999999999,0.060790000000000004,0.9990400000000002,0.128356
533,2.58948937,0.08859,1.1271900000000001,0.10006300000000001,0.06337000000000001,0.96114,0.131927
534,2.62148937,0.08660000000000001,1.09054,0.102554,0.06784,0.8974300000000001,0.13215300000000002
535,2.6524893699999987,0.09171,1.0597699999999999,0.106946,0.06987,0.8659300000000001,0.128776
536,2.6844893699999988,0.10052000000000001,1.05396,0.108517,0.06573000000000001,0.91135,0.127806
537,2.7154893699999993,0.10288,1.03222,0.10616999999999999,0.060548000000000005,1.0084199999999999,0.132969
538,2.7474893699999994,0.09623000000000001,1.0349,0.10536700000000002,0.05911,1.10281,0.144171
539,2.77848937,0.08534,1.07568,0.105688,0.06011999999999999,1.11696,0.152825
540,2.81048937,0.07789,1.10111,0.105033,0.06244,1.0919599999999998,0.15040299999999998
541,2.84248937,0.08124,1.13873,0.113482,0.06449,1.1659,0.146738
542,2.873489369999999,0.09094,1.20763,0.126376,0.06563,1.25734,0.150592
543,2.905489369999999,0.09303,1.2018799999999998,0.125204,0.06726,1.20284,0.15490600000000002
544,2.9364893699999994,0.08629,1.1014499999999998,0.11635700000000002,0.06937,1.0504399999999998,0.155451
545,2.9684893699999995,0.08557,1.03454,0.11249600000000001,0.07200000000000001,0.9576199999999999,0.15452000000000002
546,3.0004893699999995,0.09767,1.09399,0.11028500000000001,0.069093,0.98216,0.155182
547,3.03148937,0.10316,1.21204,0.110183,0.05866,1.03224,0.154889
548,3.06348937,0.09230000000000001,1.24916,0.112644,0.04869,0.9894399999999999,0.150206
549,3.094489369999999,0.08355,1.20197,0.115243,0.04475,0.9195,0.15029900000000002
550,3.126489369999999,0.08155000000000001,1.18719,0.118878,0.0479,0.93938,0.156786
551,3.1574893699999995,0.07979,1.23828,0.120229,0.05115,0.97849,0.159666
552,3.1894893699999995,0.07616,1.28281,0.121326,0.048614,0.96802,0.160418
553,3.2214893699999996,0.06783,1.24586,0.126544,0.046595,0.94886,0.159246
554,3.25248937,0.06061999999999999,1.174,0.132795,0.051525999999999995,0.9478500000000001,0.158455
555,3.28448937,0.05969,1.16094,0.134357,0.056319999999999995,0.94912,0.16792400000000002
556,3.315489369999999,0.06244,1.16411,0.136301,0.05276,0.9664900000000001,0.18588
557,3.347489369999999,0.06436,1.1019,0.140698,0.046683999999999996,0.97508,0.19320400000000001
558,3.3784893699999996,0.06148,1.07248,0.14034399999999997,0.043729,0.9276,0.185544
559,3.4104893699999996,0.055709999999999996,1.16879,0.13611499999999999,0.041893,0.8825900000000001,0.178057
560,3.4424893699999997,0.05248599999999999,1.27383,0.133405,0.04004,0.89464,0.175031
561,3.4734893700000002,0.050800000000000005,1.3086099999999998,0.134214,0.038025,0.92132,0.171951
562,3.5054893700000003,0.05104,1.31361,0.140876,0.035916000000000003,0.93432,0.170804
563,3.536489369999999,0.05521,1.29099,0.151585,0.037467,0.95053,0.17465199999999997
564,3.568489369999999,0.060719999999999996,1.29761,0.157947,0.043059,0.9740900000000001,0.18252399999999996
565,3.600489369999999,0.06334999999999999,1.39683,0.155948,0.046005,0.9864900000000001,0.19248700000000002
566,3.6314893699999997,0.061599999999999995,1.4420199999999999,0.151159,0.043347000000000004,0.98161,0.19853600000000002
567,3.6634893699999997,0.060064,1.35442,0.151783,0.039859000000000006,1.00089,0.20271199999999998
568,3.6944893700000003,0.060109,1.27991,0.15598700000000001,0.038023,1.0430000000000001,0.20998299999999998
569,3.7264893700000004,0.056799999999999996,1.2486000000000002,0.14979399999999998,0.036456,1.02589,0.211128
570,3.757489369999999,0.051998,1.2047599999999998,0.13832299999999997,0.035448,0.95207,0.203471
571,3.789489369999999,0.052774,1.1722700000000001,0.13955,0.035166,0.8832,0.203667
572,3.821489369999999,0.058022000000000004,1.15411,0.153893,0.036137,0.85094,0.21355000000000002
573,3.85248937,0.06227,1.12801,0.167822,0.038749000000000006,0.86426,0.226908
574,3.88448937,0.06417,1.10263,0.17440899999999998,0.040638999999999995,0.8703000000000001,0.24463800000000002
575,3.9154893700000004,0.06448999999999999,1.102,0.183722,0.040977,0.82219,0.26244999999999996
576,3.9474893700000004,0.06478,1.11834,0.197616,0.040639999999999996,0.76126,0.278227
577,3.9784893699999992,0.06458,1.0999899999999998,0.209335,0.038597000000000006,0.71915,0.28329099999999996
578,4.010489369999999,0.06015999999999999,1.0536800000000002,0.21862199999999998,0.035531,0.70094,0.274829
579,4.042489369999999,0.05337,1.02671,0.22149400000000002,0.033455,0.69265,0.271223
580,4.07348937,0.050411,1.02928,0.22400599999999998,0.033126,0.6752,0.27987300000000004
581,4.10548937,0.049922,1.04671,0.24058500000000002,0.034486,0.68502,0.295543
582,4.136489369999999,0.048985999999999995,1.05677,0.256827,0.03472600000000001,0.73462,0.317206
583,4.168489369999999,0.049006,1.023,0.251577,0.031668,0.7587700000000001,0.33187199999999994
584,4.200489369999999,0.04769,0.9612,0.23267,0.029185000000000003,0.7173,0.331503
585,4.231489369999999,0.043536000000000005,0.93468,0.214771,0.029274,0.6373,0.32134599999999997
586,4.263489369999999,0.040724,0.9847300000000001,0.20676,0.029135,0.58295,0.299415
587,4.29448937,0.040109,1.08657,0.213464,0.028157,0.59029,0.277712
588,4.32648937,0.038089,1.16726,0.22760199999999997,0.027011,0.61426,0.271837
589,4.357489369999999,0.035232,1.19795,0.235553,0.026775,0.60026,0.28405800000000003
590,4.389489369999999,0.034722,1.20288,0.231858,0.028538,0.58237,0.294015
591,4.421489369999999,0.035962,1.1721499999999998,0.226938,0.031466,0.59223,0.289126
592,4.4524893699999994,0.037979,1.07741,0.227585,0.032901,0.60673,0.291601
593,4.4844893699999995,0.04207,0.98956,0.228148,0.030866,0.60625,0.30313100000000004
594,4.51548937,0.045483,0.96575,0.22716699999999998,0.027567999999999995,0.57473,0.304948
595,4.54748937,0.043484,0.9555899999999999,0.22650099999999998,0.025209,0.54079,0.293969
596,4.578489369999999,0.037072,0.9130900000000001,0.22739600000000004,0.023690000000000003,0.55103,0.283985
597,4.610489369999999,0.032542,0.88408,0.22746699999999997,0.023313,0.5902299999999999,0.285877
598,4.642489369999999,0.031212,0.9248999999999999,0.22310599999999997,0.023469,0.58732,0.284929
599,4.6734893699999995,0.030528999999999997,1.02401,0.22362900000000002,0.02279,0.5568200000000001,0.287669
600,4.70548937,0.029725999999999995,1.0712,0.23622699999999996,0.022939,0.54669,0.31549099999999997
601,4.73648937,0.02895,1.02904,0.25575400000000004,0.024985,0.5313,0.35669599999999996
602,4.76848937,0.031810000000000005,0.9622200000000001,0.263788,0.02502,0.49657,0.37198699999999996
603,4.80048937,0.038098,0.92815,0.257647,0.021822,0.47945,0.349668
604,4.831489369999999,0.039612999999999995,0.96445,0.25364699999999996,0.019645,0.49388,0.31785599999999997
605,4.863489369999999,0.034713,0.99829,0.24891400000000002,0.019434,0.52146,0.290576
606,4.89448937,0.029027,1.01607,0.240404,0.019603,0.5620800000000001,0.278244
607,4.92648937,0.025887,1.07681,0.237217,0.019785,0.5948,0.28983600000000004
608,4.95748937,0.024973,1.1168099999999999,0.23628000000000002,0.01917,0.57657,0.306541
609,4.98948937,0.026526,1.10446,0.234573,0.018269999999999998,0.52662,0.31348699999999996
610,5.02148937,0.029933,1.02948,0.23346399999999998,0.017875000000000002,0.48516000000000004,0.316693
611,5.052489369999999,0.031039999999999998,0.8872599999999999,0.23035399999999998,0.017626000000000003,0.44986000000000004,0.31127499999999997
612,5.084489369999999,0.027431,0.75292,0.23484599999999997,0.016919,0.42099,0.294665
613,5.11548937,0.023232999999999997,0.6942299999999999,0.254536,0.015306,0.41212,0.289253
614,5.14748937,0.021491999999999997,0.69739,0.262892,0.013589,0.39598999999999995,0.293155
615,5.17848937,0.019863,0.69184,0.238876,0.012685,0.35347,0.281781
616,5.21048937,0.018563,0.65787,0.21625400000000003,0.012854,0.33269000000000004,0.275011
617,5.24248937,0.019742000000000003,0.64526,0.22783699999999998,0.013271,0.35053999999999996,0.30211099999999996
618,5.273489369999999,0.023122000000000004,0.68853,0.24454599999999999,0.013027,0.37561999999999995,0.329523
