,energy,Sb-271-s,Sb-271-p,Sb-271-d,Sb-272-s,Sb-272-p,Sb-272-d,Te-1-s,Te-1-p,Te-1-d,Te-2-s,Te-2-p,Te-2-d
326,-3.9475106300000005,0.01501,0.1848,0.0034825000000000004,0.01081,0.15371,0.0032269,0.01177,0.33185,0.0044556,0.008977,0.33775,0.0034881000000000005
327,-3.9155106300000004,0.01609,0.15277,0.0033055000000000003,0.01128,0.13108999999999998,0.0028587,0.01183,0.34543,0.0041826,0.007505,0.3436,0.0030448
328,-3.8845106300000003,0.01795,0.1313,0.0034037000000000004,0.01317,0.13391,0.0024793,0.01192,0.30417,0.0037735,0.007121,0.37206,0.002831
329,-3.8525106300000003,0.01694,0.13465,0.0037135,0.01555,0.16393000000000002,0.0025147,0.0114,0.29331,0.0039252,0.007988,0.4171,0.0030842
330,-3.8215106300000006,0.0144,0.16432999999999998,0.0042541,0.01565,0.19957000000000003,0.0029573,0.01192,0.34775,0.0048604,0.009742,0.45089999999999997,0.003801
331,-3.7895106300000005,0.01277,0.18913000000000002,0.0047722,0.014,0.21921000000000002,0.0034747,0.01414,0.37340000000000007,0.0058844,0.0111,0.4372,0.0043218
332,-3.7575106300000005,0.01195,0.18595,0.0048467,0.015,0.23018,0.003878,0.01498,0.32162,0.005877,0.01081,0.3954,0.0042031
333,-3.7265106300000004,0.01406,0.17739,0.0044576,0.0197,0.22757999999999998,0.0040193,0.01334,0.28383,0.0049692,0.009905,0.3747,0.0038418000000000002
334,-3.6945106300000004,0.01937,0.17984,0.004126,0.02447,0.20207000000000003,0.0038868,0.01371,0.31999,0.0043041,0.01154,0.38,0.0040272
335,-3.66351063,0.02398,0.18825,0.0040578,0.02504,0.17121999999999998,0.0038001,0.01682,0.37244,0.0045502,0.01502,0.41290000000000004,0.0049237
336,-3.63151063,0.02656,0.20968,0.0041838,0.02327,0.15986999999999998,0.003999,0.01786,0.40986,0.0053082,0.01684,0.4759,0.0056368
337,-3.6005106300000005,0.02538,0.24167,0.004417,0.02394,0.17248999999999998,0.0043124,0.01663,0.4315,0.0056505,0.01805,0.5326,0.0054538
338,-3.5685106300000005,0.0196,0.2666,0.004663100000000001,0.02691,0.19343,0.0046114,0.01479,0.43289999999999995,0.0055553,0.01914,0.5596,0.005113899999999999
339,-3.5365106300000004,0.01499,0.27181,0.0048392,0.02828,0.20128000000000001,0.0047777,0.01312,0.43100000000000005,0.005476700000000001,0.01759,0.5488,0.0051311
340,-3.5055106300000003,0.01555,0.26316,0.0049505,0.02528,0.19389,0.0050145,0.01312,0.4454,0.0052613,0.01467,0.5175,0.0049647
341,-3.4735106300000003,0.01885,0.25933,0.0050623000000000005,0.02044,0.20575,0.0056282,0.01491,0.4487,0.0047527,0.01306,0.504,0.0046578
342,-3.4425106300000006,0.0188,0.26728,0.0050007,0.0186,0.26058,0.0060982,0.01731,0.4327,0.0045460000000000006,0.01321,0.491,0.0047808
343,-3.4105106300000005,0.01529,0.27204,0.0048658,0.01937,0.30906,0.0061382,0.02084,0.4285,0.0049423,0.01346,0.46499999999999997,0.0054949000000000005
344,-3.3785106300000005,0.01464,0.26047,0.0052079,0.02058,0.29811,0.0059013,0.02418,0.42510000000000003,0.0054345,0.0136,0.45510000000000006,0.006567
345,-3.3475106300000004,0.02016,0.24469,0.006019599999999999,0.02263,0.25534999999999997,0.0054583999999999995,0.02314,0.3951,0.005678699999999999,0.01542,0.44,0.007372999999999999
346,-3.3155106300000003,0.0285,0.25251,0.0066368,0.02451,0.24491000000000002,0.005360200000000001,0.02021,0.3782,0.005872199999999999,0.01765,0.40357,0.007528
347,-3.28451063,0.0327,0.27014,0.006652099999999999,0.02693,0.2657,0.005612000000000001,0.01928,0.40540000000000004,0.0062185,0.01845,0.36238,0.0069789
348,-3.25251063,0.03251,0.26659,0.0065748000000000004,0.03454,0.27503,0.0055593,0.01895,0.42799999999999994,0.0066929,0.02051,0.33236000000000004,0.006133199999999999
349,-3.2215106300000005,0.03255,0.25344,0.0068657,0.04223,0.26704,0.0053954,0.01867,0.42890000000000006,0.007041,0.02332,0.3566,0.0060456
350,-3.1895106300000005,0.03246,0.24847999999999998,0.0069825,0.03962,0.25680000000000003,0.0053074,0.01854,0.41619999999999996,0.0069361,0.02185,0.41279999999999994,0.006707
351,-3.1575106300000004,0.03151,0.24875,0.0065183,0.03046,0.23868999999999999,0.0050162,0.01871,0.38143,0.0066175999999999995,0.0166,0.41409999999999997,0.0072498
352,-3.1265106300000003,0.02948,0.23891,0.005678600000000001,0.02319,0.2198,0.0047449,0.02011,0.32565,0.0064789999999999995,0.01178,0.39599999999999996,0.007469900000000001
353,-3.0945106300000003,0.02555,0.21426,0.004982800000000001,0.02064,0.22214,0.0046908,0.02024,0.28493999999999997,0.006548199999999999,0.009536,0.41960000000000003,0.007418
354,-3.0635106300000006,0.02309,0.20198,0.004902,0.02105,0.23090999999999998,0.0047074,0.01668,0.27951,0.006817,0.01086,0.42550000000000004,0.00736
355,-3.0315106300000005,0.02584,0.20757,0.0051231,0.02125,0.21616999999999997,0.0049938,0.01248,0.2961,0.0071032,0.01325,0.37679999999999997,0.007429999999999999
356,-3.0005106300000004,0.02599,0.21814,0.0050313,0.02168,0.18632,0.0054397,0.01201,0.31395,0.0073951,0.01304,0.33796,0.0071626
357,-2.9685106300000004,0.02036,0.22419,0.0049683,0.02409,0.17134,0.0054101999999999996,0.01504,0.313,0.0073057999999999994,0.01279,0.3512,0.0064559
358,-2.9365106300000003,0.01749,0.22638000000000003,0.005782600000000001,0.02659,0.17765999999999998,0.0050828,0.01874,0.31172,0.006479199999999999,0.01745,0.37695999999999996,0.0060642000000000005
359,-2.90551063,0.0184,0.23194,0.0067773,0.02457,0.19558,0.0052109,0.02077,0.33272,0.005769000000000001,0.02497,0.3936,0.0063326
360,-2.87351063,0.02018,0.24402000000000001,0.0068376,0.02017,0.21151999999999999,0.0056977,0.02342,0.34628,0.0056597,0.02654,0.40979,0.0068989
361,-2.8425106300000005,0.02103,0.25349,0.0063857,0.02107,0.22196,0.0059136,0.0297,0.33874,0.0058865,0.02149,0.402,0.007497000000000001
362,-2.8105106300000005,0.02265,0.23688000000000003,0.005993399999999999,0.02725,0.22082000000000002,0.0058685000000000005,0.03565,0.33579000000000003,0.006618199999999999,0.0184,0.37779999999999997,0.0080214
363,-2.7785106300000004,0.02658,0.20273999999999998,0.0059731,0.03177,0.20656,0.0060028,0.0334,0.3502,0.007892999999999999,0.01999,0.38938,0.0083908
364,-2.7475106300000007,0.03259,0.19463,0.0064218999999999995,0.03444,0.21627000000000002,0.0065169,0.02513,0.35878,0.009038000000000001,0.02311,0.44409999999999994,0.008667
365,-2.7155106300000007,0.03945,0.20920000000000002,0.0068789,0.03799,0.25131000000000003,0.0071503,0.02301,0.34771,0.0094504,0.02598,0.4823,0.009027
366,-2.68451063,0.04347,0.22049999999999997,0.0074324000000000005,0.03983,0.28314,0.0075293,0.02749,0.3459,0.009085900000000001,0.02821,0.4628,0.00907
367,-2.65251063,0.04277,0.23493,0.0078776,0.0375,0.3143,0.007454,0.02737,0.377,0.0082059,0.02651,0.4063,0.008661
368,-2.6215106300000004,0.03875,0.26637,0.0079317,0.0332,0.31945,0.0070478,0.02208,0.44279999999999997,0.007578699999999999,0.02175,0.36128,0.008562900000000002
369,-2.5895106300000004,0.0345,0.28735,0.008147399999999999,0.03032,0.28981999999999997,0.0067422,0.02038,0.5175,0.007808799999999999,0.01986,0.34667,0.0085819
370,-2.5575106300000003,0.03354,0.28527,0.0089712,0.02851,0.27097,0.0069927,0.02141,0.5511,0.0085062,0.02147,0.34431999999999996,0.0082197
371,-2.5265106300000006,0.03789,0.29357,0.0095459,0.02584,0.26744,0.0076196,0.0221,0.5342,0.0087288,0.02255,0.33974,0.0078327
372,-2.4945106300000006,0.04689,0.29678000000000004,0.008584,0.02198,0.25542,0.007785,0.02435,0.4741000000000001,0.008173099999999999,0.02143,0.32063,0.0080161
373,-2.46351063,0.05161,0.26733,0.0070087,0.02053,0.24683,0.007574,0.02538,0.4134,0.0075355000000000005,0.0213,0.33213,0.0086525
374,-2.43151063,0.04443,0.22265000000000001,0.006657199999999999,0.02332,0.23992000000000002,0.0075098000000000005,0.02173,0.4103,0.0072283,0.02186,0.4085,0.0089537
375,-2.4005106300000003,0.03817,0.18957,0.0073272,0.02666,0.22386,0.0073283,0.01826,0.4418,0.0071281,0.02126,0.4939,0.0089025
376,-2.3685106300000003,0.04272,0.17656,0.0080935,0.02679,0.21188,0.0067112000000000005,0.01747,0.43800000000000006,0.0075212000000000005,0.02114,0.5058,0.008896799999999998
377,-2.3365106300000003,0.046,0.17662999999999998,0.0087979,0.02453,0.20694,0.0062227,0.01659,0.38054,0.0083541,0.02215,0.4222,0.0089676
378,-2.3055106300000006,0.0398,0.18472,0.0089995,0.02302,0.19639,0.0061318,0.01401,0.32001,0.0088237,0.02335,0.3241,0.0088559
379,-2.2735106300000005,0.03172,0.18738000000000002,0.008146299999999999,0.02191,0.18578,0.0060687,0.01123,0.30279,0.0086034,0.02482,0.28978000000000004,0.0085226
380,-2.242510630000001,0.02675,0.19028,0.0068877,0.02093,0.19743,0.0061555,0.01074,0.31466,0.0082524,0.02822,0.29727000000000003,0.0087811
381,-2.210510630000001,0.02459,0.20568999999999998,0.006510500000000001,0.02246,0.2379,0.006409300000000001,0.01314,0.32308000000000003,0.0078589,0.0318,0.30899,0.0094433
382,-2.178510630000001,0.02591,0.21854,0.0071196,0.0224,0.26272,0.0063742,0.01556,0.3435,0.0073677,0.03117,0.30157,0.0095556
383,-2.14751063,0.02815,0.2257,0.0078831,0.01803,0.23115000000000002,0.0060074,0.0153,0.3761,0.0070574999999999995,0.02563,0.27923,0.009222
384,-2.11551063,0.03207,0.22907,0.008774500000000001,0.01543,0.18084999999999998,0.0060503,0.01462,0.3811,0.007023,0.02068,0.2792,0.0087035
385,-2.0845106300000005,0.03729,0.22427999999999998,0.0098838,0.01773,0.16857,0.006787400000000001,0.01815,0.36794,0.007393600000000001,0.02126,0.31067999999999996,0.0080718
386,-2.0525106300000004,0.04015,0.21129,0.0098613,0.02348,0.1945,0.0076449,0.02416,0.36773,0.0078826,0.02308,0.33036999999999994,0.0077845
387,-2.0215106300000008,0.04245,0.19855,0.0090323,0.03051,0.23462,0.0080667,0.02697,0.379,0.007731699999999999,0.02158,0.31811999999999996,0.0080398
388,-1.9895106300000007,0.04236,0.19904,0.0089414,0.03243,0.29155,0.0081179,0.02876,0.3774,0.007143999999999999,0.01866,0.30519,0.008557200000000001
389,-1.9575106300000007,0.03951,0.2072,0.0092145,0.02613,0.3612,0.0084371,0.03066,0.3589,0.0072873999999999994,0.01759,0.30863,0.0099584
390,-1.9265106300000001,0.03824,0.20192000000000002,0.0089177,0.01949,0.3851,0.009556199999999999,0.02779,0.3564,0.0088191,0.01835,0.33686,0.012186599999999999
391,-1.89451063,0.03763,0.18152,0.0084959,0.02039,0.34621999999999997,0.0109955,0.02202,0.39139999999999997,0.0106144,0.01926,0.37322,0.0130755
392,-1.8635106300000004,0.03701,0.18196,0.0083065,0.02804,0.30474,0.0112992,0.01827,0.43320000000000003,0.0108647,0.02286,0.3863,0.011956000000000001
393,-1.8315106300000004,0.04034,0.21425,0.0082185,0.03647,0.29261,0.0099852,0.01833,0.4313,0.010072000000000001,0.02976,0.39499999999999996,0.010841800000000002
394,-1.8005106300000007,0.03985,0.2304,0.0079694,0.03898,0.27945,0.0080043,0.02258,0.37290999999999996,0.0090253,0.03139,0.4092,0.010459600000000001
395,-1.7685106300000006,0.03265,0.21875999999999998,0.007877499999999999,0.03724,0.26411999999999997,0.0067024,0.02805,0.29415,0.0079915,0.02775,0.40790000000000004,0.0101166
396,-1.7365106300000006,0.02879,0.21397,0.009013799999999999,0.03676,0.26194,0.0067873,0.02902,0.2591,0.0076468000000000005,0.02624,0.39156,0.009631800000000001
397,-1.70551063,0.03124,0.20994000000000002,0.010915699999999999,0.03857,0.25898,0.007518200000000001,0.02555,0.28649,0.0078035,0.024,0.38211999999999996,0.0088867
398,-1.67351063,0.03868,0.19843,0.012013400000000002,0.03858,0.24579,0.0079321,0.02183,0.33754,0.0083666,0.02086,0.39031,0.009208899999999999
399,-1.6425106300000003,0.04654,0.20128000000000001,0.0120047,0.03498,0.23957,0.0079877,0.01727,0.38188,0.009559999999999999,0.02102,0.38798,0.0114498
400,-1.6105106300000003,0.04945,0.21959,0.0113929,0.03127,0.25702,0.0081023,0.01313,0.41488,0.010404,0.02198,0.34528,0.0132899
401,-1.5785106300000002,0.04967,0.23546999999999998,0.0109039,0.03059,0.28486,0.008618599999999999,0.01524,0.42928,0.0100352,0.02433,0.27898,0.0135186
402,-1.5475106300000006,0.04736,0.23097,0.011051199999999999,0.03352,0.30674,0.008773399999999999,0.0219,0.41600000000000004,0.0093074,0.02957,0.23276,0.013857499999999998
403,-1.5155106300000005,0.03967,0.20493,0.010895700000000001,0.03644,0.30466000000000004,0.0080985,0.02346,0.3713,0.0091492,0.03101,0.20265,0.0143494
404,-1.4845106300000008,0.03056,0.18535000000000001,0.0102796,0.03561,0.2612,0.0079439,0.01829,0.33699999999999997,0.0094816,0.02748,0.19399,0.013613799999999999
405,-1.4525106300000008,0.02778,0.18694,0.0096983,0.033,0.22282000000000002,0.0090714,0.01468,0.36077,0.010223000000000001,0.02594,0.21808,0.0118149
406,-1.4215106300000002,0.03128,0.19801,0.009292299999999998,0.03194,0.22069,0.0101605,0.01689,0.40956000000000004,0.0106896,0.02722,0.23087,0.0099963
407,-1.3895106300000002,0.03588,0.20241,0.009803300000000001,0.03135,0.21957,0.009721299999999999,0.02013,0.42496,0.0100535,0.02773,0.22042,0.0088764
408,-1.3575106300000002,0.04281,0.20029999999999998,0.0103061,0.03036,0.20634999999999998,0.008483899999999999,0.02039,0.41544,0.0093382,0.02685,0.20924,0.008220700000000001
409,-1.3265106300000005,0.05351,0.20471,0.0099615,0.03104,0.21189000000000002,0.0081509,0.01987,0.39561999999999997,0.0095905,0.02413,0.20911,0.0078092000000000005
410,-1.2945106300000004,0.06665,0.22046,0.0098165,0.03265,0.2513,0.009223599999999998,0.02056,0.36578,0.0098043,0.02059,0.25704,0.008711400000000001
411,-1.2635106300000007,0.07298,0.23965999999999998,0.010807,0.03324,0.28704,0.0110504,0.02438,0.3585,0.0095697,0.02031,0.36471,0.0112615
412,-1.2315106300000007,0.07143,0.2405,0.0125045,0.03599,0.28044,0.0123587,0.02988,0.37070000000000003,0.009913700000000001,0.02555,0.4344,0.013465699999999999
413,-1.2005106300000001,0.06786,0.21117999999999998,0.012745399999999999,0.0392,0.25082,0.012327099999999999,0.0313,0.3722,0.010702900000000001,0.0369,0.3848,0.0133693
414,-1.16851063,0.05867,0.17017,0.01054,0.0388,0.2268,0.0119547,0.0273,0.37639999999999996,0.0110896,0.04703,0.30096999999999996,0.012288899999999998
415,-1.13651063,0.045,0.15608,0.0081988,0.04035,0.20423999999999998,0.011302600000000001,0.02219,0.40670000000000006,0.011201,0.04272,0.27666,0.0117795
416,-1.1055106300000004,0.03363,0.16823,0.0080885,0.04521,0.19035,0.0105941,0.01817,0.43520000000000003,0.011462100000000001,0.03029,0.29869,0.012065
417,-1.0735106300000004,0.02951,0.17542,0.009507,0.04993,0.18067,0.010807299999999999,0.01505,0.40647,0.010947799999999999,0.02145,0.30135,0.0127387
418,-1.0425106300000007,0.03342,0.17369,0.0101403,0.05043,0.17201,0.0112727,0.01376,0.34340000000000004,0.0093115,0.01595,0.28024,0.0131162
419,-1.0105106300000006,0.04099,0.1723,0.009647099999999999,0.04574,0.17628,0.011885699999999999,0.01474,0.3189,0.0077815,0.01471,0.27919,0.0138511
420,-0.9785106300000006,0.04854,0.17708,0.0096436,0.03946,0.19224,0.0128114,0.01845,0.31961,0.007174600000000001,0.01708,0.27260999999999996,0.0141107
421,-0.94751063,0.05317,0.18875999999999998,0.009562,0.03503,0.20958,0.0134188,0.0221,0.32436,0.0076625,0.01905,0.24731,0.0130284
422,-0.91551063,0.05148,0.19254,0.0082268,0.03549,0.21948,0.013455799999999999,0.02212,0.34141,0.008657100000000001,0.02016,0.22923,0.012234
423,-0.8845106300000003,0.0463,0.17611000000000002,0.007146700000000001,0.03898,0.20754,0.0125286,0.01943,0.35133000000000003,0.0093642,0.02176,0.21175,0.011681
424,-0.8525106300000003,0.04054,0.16179000000000002,0.0075534,0.04233,0.17618,0.010925800000000001,0.01589,0.34016,0.0099788,0.02497,0.19867,0.010888700000000001
425,-0.8215106300000006,0.03416,0.18017,0.0085076,0.04571,0.15306,0.01027,0.01459,0.32521,0.010244000000000001,0.03013,0.2158,0.0110468
426,-0.7895106300000005,0.02959,0.20887,0.009076999999999998,0.0483,0.14035,0.0109866,0.01698,0.33215,0.009732,0.03722,0.24975000000000003,0.0130841
427,-0.7575106300000005,0.03093,0.21214,0.010343499999999999,0.04911,0.14004,0.012652799999999999,0.02049,0.3767,0.009351,0.04354,0.27494,0.015013
428,-0.7265106300000008,0.03795,0.20393,0.012572799999999999,0.04952,0.1494,0.0134748,0.023,0.4488,0.009392000000000001,0.04141,0.28183,0.015018
429,-0.6945106300000008,0.04601,0.21647,0.0126437,0.04955,0.15045,0.012282600000000001,0.02472,0.47350000000000003,0.009186,0.03327,0.27431,0.015040000000000001
430,-0.6635106300000002,0.05318,0.23060999999999998,0.0108044,0.047,0.14234,0.010586700000000001,0.02489,0.4314,0.0083377,0.02638,0.25748,0.0154224
431,-0.6315106300000002,0.05414,0.20389,0.010713199999999999,0.04125,0.13505,0.0091682,0.02133,0.3992,0.006962100000000001,0.02318,0.23241,0.014884600000000001
432,-0.6005106300000005,0.04902,0.16639,0.011782299999999999,0.03859,0.14857,0.008218900000000001,0.01748,0.4158,0.0060643,0.02433,0.22969,0.014462000000000001
433,-0.5685106300000005,0.0458,0.17127,0.0116037,0.0449,0.17160999999999998,0.0088554,0.01588,0.45110000000000006,0.0067094,0.02804,0.27798,0.01629
434,-0.5365106300000004,0.04343,0.1961,0.0100646,0.05215,0.17035,0.010673600000000002,0.01676,0.44389999999999996,0.0082514,0.03096,0.3211,0.0189052
435,-0.5055106300000007,0.03931,0.19808,0.0082297,0.04688,0.15411,0.011679700000000001,0.0208,0.38068,0.0090096,0.02976,0.31065000000000004,0.0192874
436,-0.4735106300000007,0.03827,0.18726,0.0074058,0.03633,0.15402,0.011636,0.02472,0.32072999999999996,0.0087674,0.02769,0.29058,0.0175119
437,-0.4425106300000001,0.04283,0.17625000000000002,0.0076508999999999995,0.03432,0.17585,0.011468599999999999,0.02474,0.31995,0.008440999999999999,0.03011,0.30106999999999995,0.015490299999999999
438,-0.4105106300000001,0.0459,0.15734,0.0080716,0.03519,0.20077,0.0110636,0.02115,0.34565999999999997,0.0084279,0.03417,0.31855,0.014781
439,-0.37851063000000007,0.04276,0.14768,0.0087274,0.03341,0.20782,0.011215800000000001,0.01579,0.33938,0.009013,0.03192,0.31385,0.015078999999999999
440,-0.3475106300000004,0.03737,0.16842000000000001,0.0097995,0.03675,0.19776,0.0121682,0.01144,0.29727,0.0096161,0.02172,0.28944000000000003,0.014478999999999999
441,-0.31551063000000035,0.03289,0.21081,0.0104879,0.04432,0.18972,0.0122942,0.01042,0.24918999999999997,0.009745,0.01414,0.26913,0.013219
442,-0.28451063000000065,0.033,0.22952999999999998,0.010695900000000001,0.05059,0.19199999999999998,0.012591799999999998,0.01021,0.22296,0.0097327,0.01367,0.2621,0.012494
443,-0.2525106300000006,0.03751,0.19857999999999998,0.0113497,0.05344,0.17844000000000002,0.0145308,0.008624,0.23468,0.009956999999999999,0.01481,0.24710999999999997,0.012300000000000002
444,-0.22151063000000004,0.04059,0.15959,0.011716500000000001,0.04816,0.1417,0.015961,0.008299,0.25486,0.010556900000000001,0.01602,0.23359000000000002,0.012307400000000001
445,-0.18951063,0.04091,0.14299,0.0120099,0.04208,0.11823,0.015106,0.01192,0.24565,0.0106399,0.01838,0.27339,0.0121391
446,-0.15751062999999998,0.0399,0.14222,0.012635599999999999,0.04331,0.12106,0.013141,0.01767,0.20882,0.0101076,0.0232,0.35342999999999997,0.0122161
447,-0.1265106300000003,0.03894,0.14424,0.0117489,0.04624,0.12531,0.011266,0.02031,0.17742,0.009814799999999999,0.03187,0.3915,0.0121548
448,-0.09451063000000026,0.04045,0.14258,0.009912400000000002,0.04696,0.12208,0.0108827,0.01752,0.18017,0.0100124,0.04101,0.36774999999999997,0.0110216
449,-0.06351063000000057,0.03935,0.13939000000000001,0.008680499999999999,0.04564,0.12028,0.0116507,0.01391,0.19766,0.0104683,0.04023,0.3131,0.010006000000000001
450,-0.03151063000000054,0.03251,0.13465000000000002,0.0081111,0.04253,0.11667000000000001,0.011082900000000001,0.0134,0.19402,0.009989000000000001,0.02843,0.2619,0.0093154
451,-0.0005106299999999564,0.02678,0.12242,0.0090143,0.03721,0.10400999999999999,0.0092371,0.01768,0.17359999999999998,0.0088206,0.01948,0.24730000000000002,0.0077883
452,0.031489369999999184,0.03308,0.11462000000000001,0.0115437,0.03107,0.09633,0.008183,0.02644,0.16748,0.0096456,0.02096,0.27541,0.0069337
453,0.06348936999999921,0.04793,0.11982999999999999,0.013340600000000001,0.02929,0.11537,0.008446700000000001,0.03119,0.18566999999999997,0.012506,0.02616,0.30011,0.0088833
454,0.0944893699999998,0.05885,0.12890000000000001,0.0133495,0.03528,0.14504999999999998,0.009117199999999999,0.02749,0.19759000000000002,0.013953,0.02502,0.29086,0.011599000000000002
455,0.12648936999999982,0.06601,0.1535,0.0126763,0.05071,0.16501,0.009689699999999999,0.02244,0.18674000000000002,0.012693,0.01788,0.27056,0.011599
456,0.15748936999999952,0.06644,0.19751,0.012019400000000001,0.05888,0.17541,0.0096604,0.02352,0.18618,0.012055,0.0129,0.26025,0.0099224
457,0.18948936999999955,0.05432,0.22407,0.011130999999999999,0.04665,0.17662,0.009142299999999999,0.03678,0.2092,0.014809,0.01368,0.25072,0.0093952
458,0.22148936999999957,0.04314,0.21466000000000002,0.009626000000000001,0.03129,0.19127,0.0090019,0.05529,0.22136,0.018593000000000002,0.0177,0.24069000000000002,0.0102141
459,0.25248936999999927,0.04432,0.18658000000000002,0.008348399999999999,0.02469,0.21598,0.009873,0.05981,0.22196,0.019711,0.02129,0.25105,0.0112105
460,0.2844893699999993,0.04706,0.15937,0.0074667,0.02617,0.21395999999999998,0.0112829,0.0519,0.22324000000000002,0.019109,0.02043,0.27105999999999997,0.0121954
461,0.3154893699999999,0.04271,0.14397,0.006379,0.03313,0.20045,0.0121356,0.04249,0.20955000000000001,0.019019000000000005,0.01733,0.26209,0.013183299999999998
462,0.3474893699999999,0.03495,0.13763,0.005398099999999999,0.04347,0.20093,0.0125346,0.03334,0.17926999999999998,0.0195022,0.01706,0.23185999999999998,0.012867099999999998
463,0.3784893699999996,0.03014,0.14232999999999998,0.005109,0.05638,0.19411,0.0124095,0.02578,0.14972,0.018364500000000002,0.01925,0.23942000000000002,0.0120195
464,0.41048936999999963,0.0263,0.1545,0.005343499999999999,0.06299,0.17027,0.011327,0.02044,0.13586,0.015081,0.02282,0.29447,0.0123431
465,0.44248936999999966,0.02111,0.15128,0.0061787000000000005,0.05705,0.14689,0.0101213,0.01858,0.14396,0.0129834,0.02833,0.32776,0.013289200000000001
466,0.47348936999999935,0.0198,0.12940000000000002,0.008148,0.04953,0.13043,0.009706000000000001,0.01912,0.16068,0.0138951,0.03266,0.29147,0.014079500000000002
467,0.5054893699999994,0.02169,0.11437,0.011557000000000001,0.05083,0.12736,0.009682999999999999,0.01911,0.15589999999999998,0.015246,0.03119,0.22768,0.014206799999999999
468,0.53648937,0.02366,0.11889,0.0155645,0.05187,0.1385,0.009347,0.0173,0.13318,0.014894300000000001,0.02419,0.19988,0.013450400000000001
469,0.56848937,0.0261,0.13099,0.016603899999999998,0.04384,0.15238000000000002,0.00906,0.01592,0.11896,0.015933199999999998,0.01845,0.21405000000000002,0.0130484
470,0.5994893699999997,0.02936,0.13606000000000001,0.0145358,0.03772,0.16206,0.0095004,0.01748,0.13359,0.019159100000000002,0.01614,0.22366999999999998,0.0135937
471,0.6314893699999997,0.03355,0.14034,0.0127937,0.03837,0.15339999999999998,0.010286,0.01927,0.16872,0.019061500000000002,0.01481,0.20051000000000002,0.0136558
472,0.6634893699999997,0.03729,0.15513000000000002,0.0124031,0.03946,0.12814,0.0113549,0.01992,0.18857000000000002,0.015885,0.01381,0.17481,0.0118198
473,0.6944893699999994,0.04123,0.1864,0.012913,0.03991,0.12837,0.0131048,0.02157,0.18064000000000002,0.015611999999999997,0.01404,0.18872999999999998,0.0095348
474,0.7264893699999995,0.04408,0.23602,0.0129059,0.03959,0.16414,0.014419000000000001,0.0213,0.17214000000000002,0.017495,0.0159,0.23352,0.008760200000000001
475,0.7574893699999992,0.04043,0.271,0.0120664,0.03607,0.18956,0.014707999999999999,0.01818,0.17502,0.0165403,0.01684,0.25651999999999997,0.0089096
476,0.7894893699999992,0.03098,0.25778,0.0115159,0.03378,0.18145,0.013839,0.01562,0.17653,0.0132399,0.01621,0.25056,0.010203
477,0.8214893699999992,0.02423,0.23002000000000003,0.011138900000000002,0.03358,0.15406,0.0126705,0.01604,0.18458,0.011602000000000001,0.01682,0.25283,0.013616999999999999
478,0.8524893699999998,0.02891,0.2292,0.0107517,0.03391,0.13694,0.0134917,0.02088,0.21377000000000002,0.01162,0.0194,0.25748,0.016592
479,0.8844893699999998,0.04738,0.23370000000000002,0.010730299999999998,0.0353,0.14228,0.016144000000000002,0.02724,0.24275,0.0118117,0.02157,0.24689000000000003,0.016841
480,0.9154893699999995,0.06544,0.23224,0.011109,0.03494,0.16138,0.018776,0.0284,0.25481,0.012641199999999998,0.02175,0.25284,0.016481000000000003
481,0.9474893699999996,0.06472,0.23137,0.012183,0.03752,0.17782,0.019334,0.02348,0.2653,0.014422899999999999,0.02158,0.27844,0.015924999999999998
482,0.9784893699999992,0.05148,0.23097,0.013930000000000001,0.04502,0.17801,0.017369999999999997,0.01948,0.28064,0.0166505,0.02087,0.29962,0.01444
483,1.0104893699999993,0.04255,0.22913,0.015086,0.05075,0.17625000000000002,0.015474000000000002,0.02013,0.29564999999999997,0.0175973,0.01991,0.32150999999999996,0.013246999999999998
484,1.0424893699999993,0.04008,0.23159,0.014353000000000001,0.05264,0.18966,0.014807,0.02179,0.29279,0.0164507,0.02165,0.32130000000000003,0.013043
485,1.0734893699999999,0.04094,0.2402,0.013088,0.05349,0.20432,0.014025,0.01982,0.25537,0.0148136,0.0242,0.298,0.013133
486,1.10548937,0.04318,0.23370000000000002,0.012463,0.0509,0.21919,0.011811,0.01645,0.20578,0.0130482,0.02321,0.2696,0.012626000000000002
487,1.1364893699999987,0.04295,0.22055000000000002,0.011647000000000001,0.04762,0.25604,0.010114000000000001,0.01696,0.18494,0.0117902,0.01861,0.22726000000000002,0.012024
488,1.1684893699999988,0.04022,0.21044,0.010484,0.04527,0.27459,0.012127,0.02099,0.19427,0.013315,0.01529,0.19235000000000002,0.012717
489,1.1994893699999993,0.03379,0.21127,0.010425999999999998,0.04144,0.24115,0.016198000000000004,0.02402,0.21011,0.017647,0.01623,0.19042,0.014792999999999999
490,1.2314893699999994,0.02706,0.23489,0.012881,0.03727,0.22263999999999998,0.017613,0.02407,0.22601,0.020383000000000002,0.01739,0.21033,0.016399
491,1.2634893699999994,0.02721,0.24907,0.016304,0.0308,0.25099,0.015835099999999998,0.02174,0.24116,0.019135,0.01809,0.23498,0.015705
492,1.29448937,0.03105,0.22408,0.016295,0.02418,0.26644999999999996,0.0132133,0.01968,0.23734,0.017305,0.01948,0.24941999999999998,0.013057
